cheatID,romID,cheatName,cheatDescription,cheatSideEffect,cheatCategoryID,cheatCode,cheatDeviceID,melondsVerifiedDate,desmumeVerifiedDate,no$gbaVerifiedDate
,73597,Slow Motion,Press Select+Left to activate.,,10,94000130 000003DB 92161518 FFEF0000 D9000000 02161518 D4000000 00000010 D6000000 02161518 D2000000 00000000,1,,,
,73597,Normal Speed,Press Select+Right to activate.,,10,94000130 000003EB 92161518 FFEF0010 D9000000 02161518 D4000000 FFFFFFF0 D6000000 02161518 D2000000 00000000,1,,,
,73597,Invincibility,,,3,94000130 000003EB 92161518 FFEF0010 D9000000 02161518 D4000000 FFFFFFF0 D6000000 02161518 D2000000 00000000,1,,,
,73597,Infinite Ammo,,,5,92161518 DFFF0000 D9000000 02161518 D4000000 00002000 D6000000 02161518 D2000000 00000000,1,,,
,73597,Display Collision Boxes,,,1,9216151A DFFF0000 DA000000 0216151A D4000000 00002000 D7000000 0216151A D2000000 00000000,1,,,
,73597,Start with Universal Key,Press Select on the menu to activate.,,8,94000130 FFFB0000 92161518 7FFF0000 D9000000 02161518 D4000000 00008000 D6000000 02161518 D2000000 00000000,1,,,
,73597,Start with Golden Gun,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFF70000 DB000000 0216151A D4000000 00000008 D7000000 0216151A D2000000 00000000,1,,,
,73597,Start with Body Armor,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFFE0000 DA000000 0216151A D4000000 00000001 D7000000 0216151A D2000000 00000000,1,,,
,73597,Start with GF-17,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFFB0000 DA000000 0216151A D4000000 00000004 D7000000 0216151A D2000000 00000000,1,,,
,73597,Start with P-99,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFEF0000 DA000000 0216151A D4000000 00000010 D7000000 0216151A D2000000 00000000,1,,,
,73597,Start with Mac-11,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFDF0000 DA000000 0216151A D4000000 00000020 D7000000 0216151A D2000000 00000000,1,,,
,73597,Start with AK5U,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFBF0000 DA000000 0216151A D4000000 00000040 D7000000 0216151A D2000000 00000000,1,,,
,73597,Start with M14,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FF7F0000 DA000000 0216151A D4000000 00000080 D7000000 0216151A D2000000 00000000,1,,,
,73598,Max Upgrade Points,,,1,120DEE64 0000270F,1,,,
,73598,Infinite Health,,,5,621BA0D4 00000000 B21BA0D4 00000000 000003A0 0000270F 0000039C 0000270F 00000398 0000270F D2000000 00000000,1,,,
,73598,Massive Bond,,,1,621BA0D4 00000000 B21BA0D4 00000000 00000560 00001800 D2000000 00000000,1,,,
,73598,Skip Intro,,,1,02031FB4 E3A00000,1,,,
,73598,No Clipping,Press Select+Up to activate.,,3,94000130 000003BB 92161518 EFFF0000 DA000000 02161518 D4000000 00001000 D7000000 02161518 D2000000 00000000,1,,,
,73598,Clipping On,Press Select+Down to activate.,,3,94000130 0000037B 92161518 EFFF1000 DA000000 02161518 D4000000 FFFFF000 D7000000 02161518 D2000000 00000000,1,,,
,73598,Slow Motion,Press Select+Left to activate.,,10,94000130 000003DB 92161518 FFEF0000 D9000000 02161518 D4000000 00000010 D6000000 02161518 D2000000 00000000,1,,,
,73598,Normal Speed,Press Select+Right to activate.,,10,94000130 000003EB 92161518 FFEF0010 D9000000 02161518 D4000000 FFFFFFF0 D6000000 02161518 D2000000 00000000,1,,,
,73598,Invincibility,,,3,94000130 000003EB 92161518 FFEF0010 D9000000 02161518 D4000000 FFFFFFF0 D6000000 02161518 D2000000 00000000,1,,,
,73598,Infinite Ammo,,,5,92161518 DFFF0000 D9000000 02161518 D4000000 00002000 D6000000 02161518 D2000000 00000000,1,,,
,73598,Display Collision Boxes,,,1,9216151A DFFF0000 DA000000 0216151A D4000000 00002000 D7000000 0216151A D2000000 00000000,1,,,
,73598,Start with Universal Key,Press Select on the menu to activate.,,8,94000130 FFFB0000 92161518 7FFF0000 D9000000 02161518 D4000000 00008000 D6000000 02161518 D2000000 00000000,1,,,
,73598,Start with Golden Gun,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFF70000 DB000000 0216151A D4000000 00000008 D7000000 0216151A D2000000 00000000,1,,,
,73598,Start with Body Armor,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFFE0000 DA000000 0216151A D4000000 00000001 D7000000 0216151A D2000000 00000000,1,,,
,73598,Start with GF-17,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFFB0000 DA000000 0216151A D4000000 00000004 D7000000 0216151A D2000000 00000000,1,,,
,73598,Start with P-99,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFEF0000 DA000000 0216151A D4000000 00000010 D7000000 0216151A D2000000 00000000,1,,,
,73598,Start with Mac-11,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFDF0000 DA000000 0216151A D4000000 00000020 D7000000 0216151A D2000000 00000000,1,,,
,73598,Start with AK5U,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FFBF0000 DA000000 0216151A D4000000 00000040 D7000000 0216151A D2000000 00000000,1,,,
,73598,Start with M14,Press Select on the menu to activate.,,8,94000130 FFFB0000 9216151A FF7F0000 DA000000 0216151A D4000000 00000080 D7000000 0216151A D2000000 00000000,1,,,
,74274,Infinite Boost,,,5,0212aed8 00002000,1,,,
,74275,Infinite Boost,,,5,0212aed8 00002000,1,,,
,74317,Infinite Health,,,5,020180F0 E0410000,1,,,
,74318,Infinite Health,,,5,020180F0 E0410000,1,,,
,74319,Infinite Health,,,5,020180F0 E0410000,1,,,
,74320,Infinite Health,,,5,020180F0 E0410000,1,,,
,74321,Infinite Health,,,5,020180F0 E0410000,1,,,
,74322,Infinite Health,,,5,020180F0 E0410000,1,,,
,74323,Infinite Health,,,5,020180F0 E0410000,1,,,
,74324,Infinite Health,,,5,020180F0 E0410000,1,,,
,75529,Infinite Body Armor,,,5,a4000130 fcf30000 22340cb2 0000007f d2000000 00000000,1,,,
,75529,Infinite Health,,,5,a4000130 fcf30000 22340cb1 0000007f d0000000 00000000,1,,,
,75529,WASTED,Press L+R+Start+Select to activate.,,1,94000130 fcf30000 22340cb1 00000000 22340cb2 00000000 d2000000 00000000,1,,,
,75530,Infinite Body Armor,,,5,a4000130 fcf30000 22340cb2 0000007f d2000000 00000000,1,,,
,75530,Infinite Health,,,5,a4000130 fcf30000 22340cb1 0000007f d0000000 00000000,1,,,
,75530,WASTED,Press L+R+Start+Select to activate.,,1,94000130 fcf30000 22340cb1 00000000 22340cb2 00000000 d2000000 00000000,1,,,
,75531,Infinite Body Armor,,,5,a4000130 fcf30000 22340cb2 0000007f d2000000 00000000,1,,,
,75531,Infinite Health,,,5,a4000130 fcf30000 22340cb1 0000007f d0000000 00000000,1,,,
,75531,WASTED,Press L+R+Start+Select to activate.,,1,94000130 fcf30000 22340cb1 00000000 22340cb2 00000000 d2000000 00000000,1,,,
,73970,All Bakugan Available at the Store,,,1,02080c44 e3a000ff 02080c6c e3a000ff,1,,,
,73970,All Cards Available at the Store,,,1,02080d7c e3a000ff 02080d70 e3a000ff 02080da4 e3a000ff,1,,,
,73970,Start with 2 Rounds Won (Player 1),,,1,722e25ce ff000002 222e25ce 00000002 222e25d4 00000002 d2000000 00000000,1,,,
,73970,Full SP (Player 1),Press L+R to activate.,,5,94000130 fcff0000 222e25d3 000000be d2000000 00000000,1,,,
,73970,Bakugan 1 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e24f0 000003de d2000000 00000000,1,,,
,73970,Bakugan 2 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e24fc 000003de d2000000 00000000,1,,,
,73970,Bakugan 3 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e2508 000003de d2000000 00000000,1,,,
,73970,Never Win A Round (Player 2),,,3,222e272e 00000000 222e2734 00000000,1,,,
,73970,No SP (Player 2),,,3,222e2733 00000000,1,,,
,73970,Never Win A Round (Player 3),,,3,820d43b3 ff000002 222e288e 00000000 222e2894 00000000 d2000000 00000000,1,,,
,73970,No SP (Player 3),,,3,820d43b3 ff000002 222e2893 00000000 d2000000 00000000,1,,,
,73970,Zero Play Time,,,1,020d4434 00000000,1,,,
,73970,Max Play Time,,,1,020d4434 80bbb070,1,,,
,73970,Fast Forward Play Time,Press Select to activate.,,1,94000130 fffb0000 220d4434 000000ff d2000000 00000000,1,,,
,73970,Max Bakugan Points,,,5,020d440c 3b9ac9ff,1,,,
,73970,Max Ranking Points,,,5,020d4410 3b9ac9ff,1,,,
,73971,All Bakugan Available at the Store,,,1,02080c44 e3a000ff 02080c6c e3a000ff,1,,,
,73971,All Cards Available at the Store,,,1,02080d7c e3a000ff 02080d70 e3a000ff 02080da4 e3a000ff,1,,,
,73971,Start with 2 Rounds Won (Player 1),,,1,722e25ce ff000002 222e25ce 00000002 222e25d4 00000002 d2000000 00000000,1,,,
,73971,Full SP (Player 1),Press L+R to activate.,,5,94000130 fcff0000 222e25d3 000000be d2000000 00000000,1,,,
,73971,Bakugan 1 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e24f0 000003de d2000000 00000000,1,,,
,73971,Bakugan 2 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e24fc 000003de d2000000 00000000,1,,,
,73971,Bakugan 3 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e2508 000003de d2000000 00000000,1,,,
,73971,Never Win A Round (Player 2),,,3,222e272e 00000000 222e2734 00000000,1,,,
,73971,No SP (Player 2),,,3,222e2733 00000000,1,,,
,73971,Never Win A Round (Player 3),,,3,820d43b3 ff000002 222e288e 00000000 222e2894 00000000 d2000000 00000000,1,,,
,73971,No SP (Player 3),,,3,820d43b3 ff000002 222e2893 00000000 d2000000 00000000,1,,,
,73971,Zero Play Time,,,1,020d4434 00000000,1,,,
,73971,Max Play Time,,,1,020d4434 80bbb070,1,,,
,73971,Fast Forward Play Time,Press Select to activate.,,1,94000130 fffb0000 220d4434 000000ff d2000000 00000000,1,,,
,73971,Max Bakugan Points,,,5,020d440c 3b9ac9ff,1,,,
,73971,Max Ranking Points,,,5,020d4410 3b9ac9ff,1,,,
,73972,All Bakugan Available at the Store,,,1,02080c44 e3a000ff 02080c6c e3a000ff,1,,,
,73972,All Cards Available at the Store,,,1,02080d7c e3a000ff 02080d70 e3a000ff 02080da4 e3a000ff,1,,,
,73972,Start with 2 Rounds Won (Player 1),,,1,722e25ce ff000002 222e25ce 00000002 222e25d4 00000002 d2000000 00000000,1,,,
,73972,Full SP (Player 1),Press L+R to activate.,,5,94000130 fcff0000 222e25d3 000000be d2000000 00000000,1,,,
,73972,Bakugan 1 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e24f0 000003de d2000000 00000000,1,,,
,73972,Bakugan 2 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e24fc 000003de d2000000 00000000,1,,,
,73972,Bakugan 3 - 990 GP (Player 1),Press L+R to activate.,,1,94000130 fcff0000 122e2508 000003de d2000000 00000000,1,,,
,73972,Never Win A Round (Player 2),,,3,222e272e 00000000 222e2734 00000000,1,,,
,73972,No SP (Player 2),,,3,222e2733 00000000,1,,,
,73972,Never Win A Round (Player 3),,,3,820d43b3 ff000002 222e288e 00000000 222e2894 00000000 d2000000 00000000,1,,,
,73972,No SP (Player 3),,,3,820d43b3 ff000002 222e2893 00000000 d2000000 00000000,1,,,
,73972,Zero Play Time,,,1,020d4434 00000000,1,,,
,73972,Max Play Time,,,1,020d4434 80bbb070,1,,,
,73972,Fast Forward Play Time,Press Select to activate.,,1,94000130 fffb0000 220d4434 000000ff d2000000 00000000,1,,,
,73972,Max Bakugan Points,,,5,020d440c 3b9ac9ff,1,,,
,73972,Max Ranking Points,,,5,020d4410 3b9ac9ff,1,,,
,77391,Infinite Health,,,5,620D7C7C 00000000 620D7C80 00000000 B20D7C80 00000000 D9000000 000005F8 D6000000 000005F0 D2000000 00000000,1,,,
,77391,Infinite Energy,,,5,620D7C7C 00000000 620D7C80 00000000 B20D7C80 00000000 D9000000 00000604 D6000000 000005FC D2000000 00000000,1,,,
,77391,Super Slow Motion,Press Select+Down to activate.,,10,94000130 0000037B 020D4FB8 00000004 D2000000 00000000,1,,,
,77391,Slow Motion,Press Select+Right to activate.,,10,94000130 000003EB 020D4FB8 00000003 D2000000 00000000,1,,,
,77391,Normal Speed,Press Select+Left to activate.,,10,94000130 000003DB 020D4FB8 00000002 D2000000 00000000,1,,,
,77391,Faster Speed,Press Select+Up to activate.,,10,94000130 000003BB 020D4FB8 00000001 D2000000 00000000,1,,,
,77392,Infinite Health,,,5,620D7C7C 00000000 620D7C80 00000000 B20D7C80 00000000 D9000000 000005F8 D6000000 000005F0 D2000000 00000000,1,,,
,77392,Infinite Energy,,,5,620D7C7C 00000000 620D7C80 00000000 B20D7C80 00000000 D9000000 00000604 D6000000 000005FC D2000000 00000000,1,,,
,77392,Super Slow Motion,Press Select+Down to activate.,,10,94000130 0000037B 020D4FB8 00000004 D2000000 00000000,1,,,
,77392,Slow Motion,Press Select+Right to activate.,,10,94000130 000003EB 020D4FB8 00000003 D2000000 00000000,1,,,
,77392,Normal Speed,Press Select+Left to activate.,,10,94000130 000003DB 020D4FB8 00000002 D2000000 00000000,1,,,
,77392,Faster Speed,Press Select+Up to activate.,,10,94000130 000003BB 020D4FB8 00000001 D2000000 00000000,1,,,
,75225,Home Team 99,,,1,94000130 000001F7 1216217C 00000063 D2000000 00000000,1,,,
,75225,Away Team 99,,,1,94000130 000002F7 1216217C 00006300 D2000000 00000000,1,,,
,75225,My Custom Pro Max Stats,Press Select while saving.,,1,94000130 000000FF 12128B6E 00006464 02128B70 64646464 D2000000 00000000,1,,,
,75225,Max Transfer Cash,Press L+R to activate.,,1,94000130 000000FF 021E249C 05F5E0FF D2000000 00000000,1,,,
,75231,Home Team 99,,,1,94000130 000001F7 1216217C 00000063 D2000000 00000000,1,,,
,75231,Away Team 99,,,1,94000130 000002F7 1216217C 00006300 D2000000 00000000,1,,,
,75231,My Custom Pro Max Stats,Press Select while saving.,,1,94000130 000000FF 12128B6E 00006464 02128B70 64646464 D2000000 00000000,1,,,
,75231,Max Transfer Cash,Press L+R to activate.,,1,94000130 000000FF 021E249C 05F5E0FF D2000000 00000000,1,,,
,78697,MoonJump,,,1,120704EC 000062E8 94000130 FFFD0000 120704EC 00002000 D2000000 00000000,1,,,
,78697,Infinite Health (Always On),,,5,02067728 60012140 1206772C 00001C08,1,,,
,78697,Infinite Health (Toggle),"Press Select+L to turn on, press Select+R to turn off.",,5,94000130 000001FB 02067728 60012140 1206772C 00001C08 D2000000 00000000 94000130 000002FB 02067728 FFD2F025 1206772C 00000300 D2000000 00000000,1,,,
,78698,MoonJump,,,1,120704EC 000062E8 94000130 FFFD0000 120704EC 00002000 D2000000 00000000,1,,,
,78698,Infinite Health (Always On),,,5,02067728 60012140 1206772C 00001C08,1,,,
,78698,Infinite Health (Toggle),"Press Select+L to turn on, press Select+R to turn off.",,5,94000130 000001FB 02067728 60012140 1206772C 00001C08 D2000000 00000000 94000130 000002FB 02067728 FFD2F025 1206772C 00000300 D2000000 00000000,1,,,
,78699,MoonJump,,,1,120704EC 000062E8 94000130 FFFD0000 120704EC 00002000 D2000000 00000000,1,,,
,78699,Infinite Health (Always On),,,5,02067728 60012140 1206772C 00001C08,1,,,
,78699,Infinite Health (Toggle),"Press Select+L to turn on, press Select+R to turn off.",,5,94000130 000001FB 02067728 60012140 1206772C 00001C08 D2000000 00000000 94000130 000002FB 02067728 FFD2F025 1206772C 00000300 D2000000 00000000,1,,,
,75513,Infinite Ammo,,,5,02079384 E58A1100 94808004 FFFE0000 02079384 E3A01000 D2000000 00000000,1,,,
,75513,Infinite Mines,,,5,020773EC E5851100 94808004 FFFE0000 020773EC E3A01000 D2000000 00000000,1,,,
,75513,Infinite Health,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005D8 0000012C D2000000 00000000,1,,,
,75513,Infinite Armor,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005E0 0000012C D2000000 00000000,1,,,
,75513,Infinite Health and Armor,,,5,020C055C E5912000 94808004 FFFE0000 020C055C E12FFF1E D2000000 00000000,1,,,
,75513,Debug Model Viewer,,,1,02155EC4 02155ED4,1,,,
,75514,Infinite Ammo,,,5,02079384 E58A1100 94808004 FFFE0000 02079384 E3A01000 D2000000 00000000,1,,,
,75514,Infinite Mines,,,5,020773EC E5851100 94808004 FFFE0000 020773EC E3A01000 D2000000 00000000,1,,,
,75514,Infinite Health,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005D8 0000012C D2000000 00000000,1,,,
,75514,Infinite Armor,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005E0 0000012C D2000000 00000000,1,,,
,75514,Infinite Health and Armor,,,5,020C055C E5912000 94808004 FFFE0000 020C055C E12FFF1E D2000000 00000000,1,,,
,75514,Debug Model Viewer,,,1,02155EC4 02155ED4,1,,,
,75515,Infinite Ammo,,,5,02079384 E58A1100 94808004 FFFE0000 02079384 E3A01000 D2000000 00000000,1,,,
,75515,Infinite Mines,,,5,020773EC E5851100 94808004 FFFE0000 020773EC E3A01000 D2000000 00000000,1,,,
,75515,Infinite Health,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005D8 0000012C D2000000 00000000,1,,,
,75515,Infinite Armor,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005E0 0000012C D2000000 00000000,1,,,
,75515,Infinite Health and Armor,,,5,020C055C E5912000 94808004 FFFE0000 020C055C E12FFF1E D2000000 00000000,1,,,
,75515,Debug Model Viewer,,,1,02155EC4 02155ED4,1,,,
,75516,Infinite Ammo,,,5,02079384 E58A1100 94808004 FFFE0000 02079384 E3A01000 D2000000 00000000,1,,,
,75516,Infinite Mines,,,5,020773EC E5851100 94808004 FFFE0000 020773EC E3A01000 D2000000 00000000,1,,,
,75516,Infinite Health,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005D8 0000012C D2000000 00000000,1,,,
,75516,Infinite Armor,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005E0 0000012C D2000000 00000000,1,,,
,75516,Infinite Health and Armor,,,5,020C055C E5912000 94808004 FFFE0000 020C055C E12FFF1E D2000000 00000000,1,,,
,75516,Debug Model Viewer,,,1,02155EC4 02155ED4,1,,,
,75517,Infinite Ammo,,,5,02079384 E58A1100 94808004 FFFE0000 02079384 E3A01000 D2000000 00000000,1,,,
,75517,Infinite Mines,,,5,020773EC E5851100 94808004 FFFE0000 020773EC E3A01000 D2000000 00000000,1,,,
,75517,Infinite Health,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005D8 0000012C D2000000 00000000,1,,,
,75517,Infinite Armor,,,5,94808004 FFFE0000 6217EC68 00000000 B217EC68 00000000 000005E0 0000012C D2000000 00000000,1,,,
,75517,Infinite Health and Armor,,,5,020C055C E5912000 94808004 FFFE0000 020C055C E12FFF1E D2000000 00000000,1,,,
,75517,Debug Model Viewer,,,1,02155EC4 02155ED4,1,,,
,74299,Unlock All Stages,Press Select to activate.,,1,94000130 FFFB0000 121BA9B0 0000FFFF D2000000 00000000,1,,,
,74299,Infantry AI Doesn't Shoot,,,3,021D643C E1A00000 021D644C E1A00000,1,,,
,74299,Infantry AI Doesn't Use Grenade,,,3,021D6518 E1A00000,1,,,
,74299,Infantry AI Doesn't Melee,,,3,021D6478 E1A00000,1,,,
,74299,Zombies Don't Melee,"Press Select+Up to turn on, press Select+Down to turn off.",,3,94000130 FFBB0000 0215082C E1A00000 D0000000 00000000 94000130 FF7B0000 0215082C 0A000008 D0000000 00000000,1,,,
,74299,Test Levels,,,1,021A53BC 00000001,1,,,
,74300,Unlock All Stages,Press Select to activate.,,1,94000130 FFFB0000 121BA9B0 0000FFFF D2000000 00000000,1,,,
,74300,Infantry AI Doesn't Shoot,,,3,021D643C E1A00000 021D644C E1A00000,1,,,
,74300,Infantry AI Doesn't Use Grenade,,,3,021D6518 E1A00000,1,,,
,74300,Infantry AI Doesn't Melee,,,3,021D6478 E1A00000,1,,,
,74300,Zombies Don't Melee,"Press Select+Up to turn on, press Select+Down to turn off.",,3,94000130 FFBB0000 0215082C E1A00000 D0000000 00000000 94000130 FF7B0000 0215082C 0A000008 D0000000 00000000,1,,,
,74300,Test Levels,,,1,021A53BC 00000001,1,,,
,74301,Unlock All Stages,Press Select to activate.,,1,94000130 FFFB0000 121BA9B0 0000FFFF D2000000 00000000,1,,,
,74301,Infantry AI Doesn't Shoot,,,3,021D643C E1A00000 021D644C E1A00000,1,,,
,74301,Infantry AI Doesn't Use Grenade,,,3,021D6518 E1A00000,1,,,
,74301,Infantry AI Doesn't Melee,,,3,021D6478 E1A00000,1,,,
,74301,Zombies Don't Melee,"Press Select+Up to turn on, press Select+Down to turn off.",,3,94000130 FFBB0000 0215082C E1A00000 D0000000 00000000 94000130 FF7B0000 0215082C 0A000008 D0000000 00000000,1,,,
,74301,Test Levels,,,1,021A53BC 00000001,1,,,
,74302,Unlock All Stages,Press Select to activate.,,1,94000130 FFFB0000 121BA9B0 0000FFFF D2000000 00000000,1,,,
